@relation TableS1_Prestwick_STRINGWithNames_Unique_ATC_padel2d_pos_WithoutNans50

@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute MATS3e numeric
@attribute GATS3m numeric
@attribute GATS5m numeric
@attribute GATS7m numeric
@attribute GATS6e numeric
@attribute GATS7e numeric
@attribute GATS4p numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTp-1l numeric
@attribute fragC numeric
@attribute IC5 numeric
@attribute SIC4 numeric
@attribute SIC5 numeric
@attribute piPC3 numeric
@attribute AMW numeric
@attribute Class {0,1}

@data
897.593992,-0.424628,-0.073961,1.106242,0.796108,1.357716,0.68953,1.803654,1.00268,0.933331,15.996924,3.744325,14.05,4.251629,0.945474,0.927299,3.7612,8.086214,0
2775.126999,-0.620045,-0.043988,0.886047,1.05747,1.109588,1.155595,0.86879,1.160069,1.069248,34.968854,4.427281,277.05,5.357644,0.914589,0.914589,4.70048,7.175439,0
1283.940761,-0.26468,-0.063044,1.020286,0.865229,1.156945,0.676969,1.993671,1.26262,0.826438,15.994919,5.043724,17.04,4.260828,0.821936,0.811907,3.850148,6.188644,0
1547.127515,-1.478126,-0.239478,1.262232,0.789516,1.10158,0.717658,2.044791,1.18287,0.655843,31.972072,5.600151,52.07,4.351823,0.920101,0.905243,4.234107,9.037575,0
1262.176462,1.280744,0.103994,0.957286,1.056555,1.007992,1.055448,1.284416,1.245364,0.969225,15.999993,4.219516,14.06,4.696132,0.94791,0.94791,3.258097,6.680989,0
1706.831475,-0.119966,-0.015793,0.972872,0.976611,1.053714,1.334394,1.195096,1.003858,1.020828,15.995928,4.492785,184.05,5.253661,0.937951,0.930864,4.634729,6.783894,0
1577.364236,-0.536299,-0.067802,1.022709,0.962176,1.020203,0.431641,1.243973,0.931235,1.057445,19.000135,4.120807,124.04,4.83608,0.880592,0.880592,4.60517,7.20364,0
1549.572196,-0.462237,-0.092412,1.339097,0.773224,0.847196,0.340165,1.526654,1.123189,0.746105,31.972072,5.738477,52.05,3.478671,0.744466,0.716073,4.418841,8.55386,0
1758.447534,0.098258,0.015033,0.985989,1.030337,1.202341,2.108145,1.309414,1.165959,0.85762,15.995926,5.346698,70.03,4.689892,0.814941,0.814941,4.060443,5.874731,0
2345.51847,0.57516,0.025681,0.986519,1.032958,1.021455,0.980769,0.990046,1.243819,1.047801,18.998409,3.887434,226.07,5.486139,0.92139,0.92139,4.70953,7.003395,0
1082.610199,0.458945,0.055843,1.119,0.860636,1.107738,1.076737,1.304879,0.752654,1.13522,15.997927,4.399791,15.05,4.423252,0.920101,0.920101,3.871201,7.538731,0
2179.484473,-0.420807,-0.056676,1.16221,1.077492,1.302174,1.157612,0.899663,0.95532,0.913502,31.972072,3.583108,21.08,4.722435,0.870292,0.870292,3.850148,7.305611,0
1444.47989,-0.090478,-0.011033,1.059163,1.058053,1.220533,1.390865,1.06515,0.874088,1.142792,15.996928,4.369011,104.04,4.656213,0.869093,0.869093,4.174387,6.711028,0
2297.679203,-1.592322,-0.184133,0.762327,0.992024,1.571007,0.577518,1.570869,0.941077,1.048005,34.969381,5.297149,55.08,4.548394,0.92694,0.92694,4.304065,9.634293,0
1174.624461,0.03046,0.00906,1.086637,0.881445,1.109892,2.06719,0.965127,1.024283,0.930637,15.997945,5.649482,52.02,4.572431,0.862937,0.884429,4.143135,6.365185,0
961.129279,-0.835193,-0.13634,1.225833,0.845155,1.097449,1.314138,1.076622,1.05513,0.668043,15.99592,3.989371,37.03,3.763966,0.791599,0.791599,3.178054,6.263344,0
1348.255842,-0.201164,-0.046526,0.957602,1.012675,1.200749,1.271066,1.282757,0.997064,1.058806,15.99492,4.876322,58.04,4.884184,0.917747,0.917747,4.248495,6.479212,0
1501.273845,-0.268826,-0.172718,1.102554,0.632091,2.528826,0.846716,1.501612,0.829356,0.89719,31.973198,6.405898,43.03,4.423252,0.920101,0.920101,3.828641,7.360277,0
2138.813041,-2.27289,-0.306066,1.011013,1.138621,1.094874,0.328641,2.222033,0.981279,1.25136,34.968854,7.264039,52.1,4.262692,0.942331,0.942331,4.442651,12.823862,0
1282.292184,0.099474,0.027768,1.12452,0.962252,0.883842,2.70589,0.85691,1.203094,1.002814,15.994919,5.093037,17.03,4.182337,0.771894,0.7913,3.89182,6.004441,0
1540.886789,0.46716,0.047329,1.048735,0.939952,0.879978,0.998578,1.147443,1.142013,0.950795,15.99871,5.03377,156.03,5.163967,0.940296,0.940296,4.369448,6.403834,0
2275.764706,-1.329826,-0.074428,1.063086,1.041338,0.914954,1.101144,0.941725,1.263833,1.060051,15.999955,3.913998,304.07,5.516652,0.922937,0.922937,4.779123,7.003415,0
1669.760329,0.368957,0.098898,0.886579,1.429787,0.410629,0.950189,0.093382,1.098547,1.325986,31.973198,5.697252,46.03,4.53891,0.907782,0.907782,3.850148,6.971971,0
1622.638885,0.775974,0.10306,0.940901,1.139437,0.812291,0.691351,0.624727,1.30555,0.93773,15.999298,4.895829,129.05,4.501398,0.783459,0.814945,4.727388,7.372762,0
924.024158,-0.412651,-0.130629,1.225072,0.779247,0.692363,2.231154,1.286804,1.174819,0.887024,15.997944,5.024972,12.02,3.842371,0.819736,0.799269,3.663562,5.932971,0
1877.19581,0.157411,0.008204,1.093178,1.081859,0.963372,0.53639,0.444856,0.024646,0.016966,31.974832,-0.000003,73.09,4.83868,0.935929,0.935929,4.727388,9.806795,0
1627.846611,0.065365,0.008232,0.974077,0.905474,1.056406,1.549829,0.891307,1.024377,0.73785,15.995929,5.38484,191.07,4.985336,0.897517,0.897517,4.644391,7.471692,0
1234.914875,0.299441,0.086719,1.055592,1.095286,0.924107,0.594105,0.312652,1.00388,0.883747,15.994919,6.262666,99.02,4.859641,0.895924,0.926011,4.290459,6.661754,0
2322.455618,-0.056384,-0.005017,0.985174,0.985833,0.976841,0.459617,0.941595,1.229121,0.986071,16.000013,4.74557,94.06,5.381145,0.869553,0.89027,4.574711,6.503811,0
1035.928261,0.360296,0.069712,0.847719,1.216893,0.880228,1.008107,1.436642,1.174892,0.828441,15.995924,4.198513,52.06,4.625054,0.937856,0.952053,4.158883,8.003311,0
1251.17594,-0.919021,-0.20161,0.909482,1.128597,0.992209,0.685358,0.852522,1.111948,1.159898,15.994921,4.389109,119.06,4.892407,0.942284,0.932255,4.672829,8.029675,0
1126.973692,-0.32132,-0.041876,0.7909,1.269141,1.538469,1.23398,1.307812,1.138431,1.172728,15.999998,5.181108,99.05,4.494046,0.868051,0.907119,4.564348,8.389306,0
1808.862663,-0.070445,-0.032348,1.275406,0.928412,0.992766,0.774981,1.11083,0.71246,0.783999,31.972072,5.798199,55.04,4.574054,0.87803,0.87803,3.988984,7.057567,0
784.793544,-1.802186,-0.318322,1.079896,1.249227,1.531085,0.785184,1.422422,1.106921,1.145105,15.999287,3.985397,13.04,4.165894,0.94845,0.94845,3.7612,8.573441,0
2107.674444,-0.18221,-0.048742,0.917592,0.923635,2.203938,1.2714,1.653643,0.995532,1.089426,34.970156,6.597745,43.05,4.175736,0.923108,0.923108,3.931826,9.957276,0
1678.7324,-0.230098,-0.027888,1.027756,0.879072,1.1452,0.968611,1.075715,1.116184,0.951859,15.998713,4.585708,73.05,5.235902,0.9375,0.9375,4.394449,6.837056,0
894.876964,-0.194461,-0.08214,1.033049,1.098458,1.217611,0.676046,1.077999,0.958487,0.676722,14.010195,5.51004,49.05,4.282484,0.916227,0.900649,4.234107,7.892646,0
1003.085191,-0.460535,-0.277361,1.584411,1.772116,0,0,0,0.717203,1.548565,14.00308,6.906116,69.01,3.74894,0.736898,0.736898,3.526361,5.269629,0
1655.679841,-0.147051,-0.019902,1.011809,1.024259,0.87116,0.705622,1.052086,1.210904,1.02884,15.995925,4.736262,170.02,5.226251,0.921343,0.921343,4.382027,6.121744,0
1404.26773,-0.425304,-0.107914,1.246349,1.102476,0.756484,1.124906,0.502165,1.138379,1.039525,15.99492,6.111971,58.03,4.291521,0.790879,0.790879,4.26268,6.050904,0
1061.866397,0.235111,0.042479,0.831153,1.191995,0.772607,1.160874,0.693553,1.043535,1.078537,15.995923,4.835923,49.04,4.389898,0.894639,0.894639,4.127134,7.270184,0
1692.658966,-0.465744,-0.081033,1.138684,1.168847,1.000758,0.461282,0.517493,1.26765,1.015103,15.998711,4.006923,24.03,5.07327,0.877639,0.898901,4.477337,6.523764,0
1061.950981,-1.277997,-0.326134,1.260546,1.651401,0,1.289214,0,1.169468,1.235528,34.968853,4.025684,34.04,3.906891,1,1,3.806662,11.266204,0
1091.005695,0.695341,0.130488,0.898887,0.976343,1.250765,1.190676,1.627421,1.027101,0.965691,16.000976,5.260612,46.06,4.106891,0.836964,0.836964,3.850148,6.970922,0
1776.306521,-1.084375,-0.135497,1.144176,0.52487,1.031224,1.004817,1.060195,0.861064,1.066913,34.96938,3.654735,16.06,4.450212,0.925709,0.925709,3.663562,8.751624,0
1882.930156,-0.907412,-0.080092,0.965265,1.045917,1.079139,0.432598,0.982174,1.079988,0.868518,19.000136,4.028921,212.06,5.109904,0.892105,0.892105,4.744932,7.41859,0
1571.591351,-0.700792,-0.06972,1.087906,0.975416,0.879599,1.309582,0.654392,1.184504,0.958371,15.996929,4.813959,163.03,5.01248,0.907472,0.907472,4.382027,6.52549,0
1116.15869,-0.17919,-0.037496,1.083974,1.064845,0.742722,0.909591,0.416995,0.923275,1.129928,15.998262,4.235712,15.02,4.020926,0.830207,0.797108,3.78419,6.246384,0
952.88032,0.011498,0.002719,1.114922,1.209217,1.22799,0.715119,1.170686,0.682052,0.877016,15.995921,4.457588,13.04,3.844107,0.817818,0.817818,3.663562,6.965296,0
1382.651626,0.294892,0.079759,1.139872,1.070842,1.066302,0.75992,0.46502,1.051061,0.890767,15.99492,5.635601,61.03,4.67173,0.866368,0.866368,4.248495,6.432696,0
958.630479,-0.052964,-0.01016,0.878586,1.246645,1.295589,1.272322,0.99127,1.118437,0.840556,15.995922,4.757328,46.04,4.356558,0.916227,0.916227,3.988984,7.558884,0
2142.116968,-1.787575,-0.384757,1.081154,1.00823,0.884402,0.958618,0.628994,1.324282,1.126334,34.970156,4.957538,15.06,3.918296,0.854597,0.854597,3.912023,10.208844,0
3305.412469,0.662334,0.05894,0.602276,0.913259,0.895724,1.635014,1.373692,0.934011,1.054313,34.970157,2.342996,24.07,5.005686,0.886927,0.886927,4.356709,7.522641,0
1700.412869,1.125992,0.088058,0.90272,1.079354,1.166985,0.81929,1.215368,1.060141,1.073487,15.999298,5.228493,300.05,5.126629,0.917934,0.917934,4.691348,7.107556,0
1865.132434,0.766435,0.050418,0.995247,1.015562,0.897835,1.163377,0.796644,1.22511,0.983854,15.998941,4.535555,191.05,5.28679,0.927436,0.927436,4.59512,6.888039,0
1894.929849,-0.494069,-0.046895,1.117605,0.893537,1.032788,0.887636,0.964959,0.978045,0.967598,15.997938,3.730257,76.06,5.034432,0.878928,0.878928,4.043051,6.569904,0
2260.396756,-0.958682,-0.06709,1.120981,0.904393,0.88079,1.050182,0.875435,1.202792,1.047675,15.997939,3.910486,205.04,5.524747,0.875564,0.907562,4.276666,5.76901,0
750.791117,-0.654237,-0.14876,1.086801,0.595005,1.613277,2.361372,2.571512,0.933822,0.748145,15.995919,3.76112,8.03,3.705832,0.907449,0.857449,2.397895,6.453949,0
895.024807,-0.49219,-0.231873,1.176617,0.78701,1.22662,0.849043,1.404839,1.247068,0.801288,14.009514,5.576924,40.03,4.356558,0.900649,0.916227,3.806662,6.522917,0
1650.930849,0.172403,0.022774,0.92641,0.953146,1.101732,1.00313,1.061324,1.177164,0.996353,15.99693,4.817121,21.05,4.655341,0.838107,0.838107,4.060443,6.259454,0
1933.406077,-1.13353,-0.086422,1.099245,0.780164,1.163007,0.936558,1.445353,1.219579,0.943917,15.997937,3.971247,191.04,5.351823,0.92156,0.92156,4.465908,6.396686,0
1877.718655,-0.929444,-0.103696,0.974327,1.10979,0.964178,1.200459,0.501379,0.967045,0.923735,15.99593,4.461025,198.07,5.125258,0.890592,0.890592,4.477337,6.837342,0
1575.712044,0.528616,0.117634,1.018002,1.063514,1.102135,1.998369,1.074811,1.025092,0.965399,15.99492,5.286153,64.03,4.956247,0.853647,0.882725,4.110874,5.882044,0
1003.085191,-0.175038,-0.105418,1.282588,0.870722,0,1.562171,0,0.950877,0.884015,14.009103,6.303581,69.01,3.417051,0.671661,0.671661,3.526361,5.269629,0
2055.874238,-0.912512,-0.1005,1.208954,1.096752,1.166566,0.914487,0.863277,1.081877,0.95436,15.995928,4.726919,198.04,5.107534,0.854491,0.854491,4.382027,5.909169,0
1889.907441,-1.373354,-0.371395,1.139047,0.925101,0.942513,0.824573,1.218472,1.055988,0.738779,34.96938,5.745038,17.06,4.271371,0.846756,0.846756,3.931826,7.669983,0
906.629877,-0.637421,-0.513946,1.626427,0.838175,0,0,0,1.265714,0.925005,14.003079,6.930326,11.01,2.819549,0.56391,0.56391,3.044522,4.848981,0
2248.266637,0.874488,0.034543,0.914684,1.071399,1.011909,0.974014,1.078511,1.236564,1.066161,19.00061,4.6154,212.07,5.442282,0.933034,0.933034,4.70953,7.196324,0
1107.241057,0.169652,0.054086,0.970364,1.030185,1.115735,1.360004,0.244161,1.300212,0.968777,15.994918,5.494267,15.02,4.020855,0.790346,0.790346,3.828641,6.033725,0
861.068639,-0.250408,-0.075359,0.959985,0.97375,0.88908,1.739354,1.023354,1.164293,1.164718,15.994918,5.003642,40.03,4.403856,0.948319,0.948319,4.007333,7.043799,0
1930.500591,-0.410458,-0.029203,0.974933,0.895417,1.13079,0.960792,1.054514,0.811537,0.870066,30.973763,2.467082,119.13,4.993237,0.958495,0.958495,4.369448,9.380083,0
1471.851384,-0.696384,-0.086987,0.959326,1.054905,1.091723,1.244088,0.968456,1.168975,1.097507,15.99871,4.234612,109.04,4.927799,0.913856,0.913856,4.454347,6.836956,0
1245.490165,0.536634,0.059849,0.820537,1.202724,0.942192,0.834759,0.938262,0.763019,1.351715,15.999295,4.205188,55.08,4.57782,0.915564,0.915564,4.189655,7.940672,0
1303.172012,-2.119623,-0.361787,0.891846,1.029698,1.218057,1.356529,1.522636,0.861626,1.017798,31.972745,6.579055,43.06,4.186704,0.938843,0.938843,3.988984,9.637526,0
2422.130748,-0.443892,-0.071586,0.94372,0.735687,0.94168,0.845889,0.879619,1.028361,0.910965,34.968854,4.154048,70.05,5.076658,0.896902,0.904171,4.304065,6.840336,0
768.976229,-0.228857,-0.05064,0.868314,1.577883,0.730615,1.113743,1.188383,1.03142,1.05768,15.995922,4.64885,40.06,3.939471,0.8969,0.8969,3.988984,8.574511,0
1416.883703,-0.305,-0.082694,1.122585,0.84798,1.086156,1.039892,0.302593,0.877022,0.846096,15.99492,5.840199,109.02,4.215002,0.772059,0.772059,4.26268,6.390408,0
3300.363678,2.751156,0.12335,0.842835,0.932704,0.958232,0.994267,0.865006,1.05134,0.862566,31.972073,4.373769,282.12,5.822431,0.925671,0.943679,4.990433,7.821979,0
1948.479647,-0.121407,-0.033578,0.796727,1.168484,1.386804,0.911988,1.19069,1.141825,1.164241,34.969854,5.369661,49.07,4.349649,0.961554,0.961554,4.317488,11.087298,0
1104.886182,-0.608303,-0.089484,0.966285,0.969795,1.118331,0.922858,1.163188,0.978226,0.991091,15.998709,4.286541,99.04,4.72641,0.957782,0.945282,4.442651,7.971548,0
2247.656671,0.318219,0.014326,0.998916,0.98508,0.97312,1.039656,0.862295,1.265353,0.98849,18.998409,3.867786,219.07,5.437479,0.924326,0.924326,4.672829,7.121946,0
735.007739,-0.795216,-0.424288,1.367643,1.209024,0,1.437802,0,0.760771,1.10207,14.010183,5.370207,8.05,2.514247,0.681742,0.581742,2.833213,6.455072,0
1599.227695,2.242643,0.14125,0.379902,0.577982,1.264717,0.818573,1.278647,0.006674,0.009206,39.962591,-0.000002,12.07,3.919089,0.922589,0.922589,3.555348,11.262054,0
2987.202298,0.678163,0.065979,0.773444,0.804831,1.369581,1.336671,1.298249,0.966375,1.036007,34.969854,5.334012,67.07,4.927799,0.913856,0.913856,4.317488,8.240121,0
1976.499461,0.911069,0.073007,0.840892,1.139226,0.897823,1.151601,0.806455,1.257425,1.095734,16.000809,4.566915,149.07,5.240546,0.833396,0.910625,4.812184,7.392003,0
1688.269098,-0.022633,-0.003482,1.092532,0.911634,0.969203,0.7532,0.731512,1.091966,0.89508,15.995926,4.797017,124.03,4.990957,0.879863,0.879863,4.356709,6.376553,0
84068.439128,-1.418804,-0.042959,0.813302,1.351502,1.647146,0.861177,0.894097,0.881102,1.283716,126.909495,4.197888,187.27,4.845753,0.714636,0.720245,5.313206,14.619937,0
1295.760443,0.284745,0.091229,1.132157,1.070372,0.961432,0.655386,0.463587,0.892862,0.796775,15.994919,5.607543,58.02,4.034184,0.75803,0.75803,4.143135,6.379058,0
1446.820658,-0.188111,-0.026887,1.06461,0.887193,0.906517,0.89423,1.228315,1.147398,0.935078,15.998264,5.032852,149.02,5.078639,0.93025,0.93025,4.330733,6.185855,0
2261.324775,-0.669142,-0.096787,1.096491,0.824716,0.950787,0.985776,0.9569,1.037389,0.751188,15.994926,5.332967,349.08,5.624084,0.92388,0.92388,5.023881,7.253809,0
2141.763521,1.668645,0.080943,0.92974,1.088441,0.913069,0.965754,0.902978,1.235904,1.066572,18.998408,4.615757,205.06,5.407194,0.927018,0.927018,4.672829,6.8807,0
1530.217853,0.293278,0.036081,0.846451,1.002619,1.250178,1.480411,1.184205,0.817383,0.886497,15.996932,4.844194,124.05,4.715002,0.860085,0.863643,4.532599,7.366986,0
1141.043421,-0.060202,-0.033713,1.096948,0.990832,0.911047,1.263005,0.694301,1.042311,0.93823,14.00409,6.33315,94.02,4.760067,0.920723,0.920723,4.343805,6.615194,0
1650.530761,-0.838809,-0.106282,1.086742,0.865215,1.070485,0.92707,1.312409,1.058811,0.965548,15.996929,5.075548,64.04,4.652569,0.825592,0.833053,3.89182,6.108314,0
1722.15265,-1.178147,-0.102036,0.828132,1.119542,0.997702,0.922455,0.952087,1.072931,1.111429,15.999948,3.889321,79.08,4.656729,0.843066,0.843066,4.615121,7.828959,0
3361.984339,-0.578113,-0.047854,1.009355,1.099887,1.494736,0.861594,1.296032,0.965031,1.315351,31.974074,4.497997,70.11,4.879664,0.893804,0.893804,4.418841,8.706008,0
664.144056,0.365932,0.192102,0.800234,1.39432,0.588051,1.235629,0.398565,1.250423,1.088583,14.113119,5.115055,37.04,4.221928,0.953724,0.976862,4.025352,8.003745,0
889.689238,0.262039,0.054453,0.756876,1.598334,0.363104,0.80728,0.645744,0.875274,1.269096,15.995923,4.963224,43.06,3.990602,0.870367,0.870367,4.094345,8.086682,0
2563.543133,0.755792,0.076869,1.023512,0.704474,0.726872,0.604182,0.441599,1.039273,0.833575,34.969381,3.550136,139.06,4.738901,0.838069,0.831322,4.418841,7.464526,0
760.427661,-0.781192,-0.14362,1.140803,1.84184,0,0,0,0.64309,1.601151,15.996921,4.210245,10.04,3.076103,0.724142,0.724142,3.332205,7.529381,0
1891.101363,-1.722503,-0.335243,1.056061,1.530896,0.659485,1.846231,0.325206,1.421473,1.553363,31.973072,4.567168,14.09,3.93618,0.870151,0.870151,3.828641,10.304852,0
1130.934798,-0.213204,-0.034475,0.929594,1.005343,1.071946,1.070842,0.86218,1.003776,0.934263,15.998708,4.290058,58.03,4.635007,0.935393,0.918843,4.369448,7.699827,0
1290.764596,-0.114332,-0.021241,0.992142,0.876877,1.266324,1.113326,1.848301,1.293838,0.772501,15.995923,4.733976,17.04,4.195676,0.815773,0.805397,3.850148,6.382499,0
920.723464,-0.143204,-0.040549,1.051632,0.973761,1.174022,1.835083,0.249505,0.775806,0.855799,15.994918,4.918118,13.04,4.026987,0.856726,0.856726,3.637586,6.888687,0
1356.070629,-0.010037,-0.002989,0.996093,1.036882,1.042846,0.864922,0.791414,0.936778,1.047926,15.99492,5.738238,109.02,4.719349,0.878532,0.875199,4.488636,6.646722,0
1635.525376,-0.558177,-0.08541,1.14736,0.534059,0.839604,0.765159,0.978767,0.712345,1.138552,34.96938,4.249173,14.04,3.67327,0.814725,0.790996,3.73767,8.561587,0
1612.952619,-0.58246,-0.088909,1.08543,1.10952,1.184679,1.631853,1.837857,1.01726,0.983215,31.972072,5.699205,58.06,4.5671,0.934887,0.921865,4.394449,8.90506,0
1773.456501,-0.897955,-0.113812,0.996384,0.789823,1.211631,1.064205,0.886794,1.058522,0.776845,31.972072,4.936355,114.05,4.760067,0.920723,0.920723,4.663439,8.723924,0
5107.550693,-2.089971,-0.307925,1.092917,0.411782,1.142045,0.613612,1.481265,0.93332,0.527887,74.921802,3.153827,14.07,4.175736,0.942331,0.923108,3.806662,11.303384,0
1920.564422,1.038177,0.081557,0.851453,1.01206,1.020909,0.986082,0.876981,0.911824,1.045967,16.000015,4.924311,295.08,5.194431,0.902612,0.902612,5.043425,7.799329,0
2137.200609,0.137896,0.014228,1.025519,0.834868,1.49935,1.663215,2.787867,0.942079,0.555773,31.972072,5.476511,114.07,4.5715,0.851048,0.842476,4.290459,7.51466,0
1892.179502,-0.878732,-0.08421,1.132555,1.116125,1.072801,1.020199,0.978975,1.218157,1.085401,15.996931,4.898236,184.03,5.288687,0.906701,0.906701,4.418841,6.039213,0
876.448106,-0.455932,-0.032329,0.870265,1.187754,2.5641,0.27911,1.523267,0.012022,0.009746,22.989771,-0.000002,14.04,3.956736,0.900831,0.900831,4.060443,9.429966,0
884.745394,-0.31906,-0.105622,1.094483,1.17084,0.930065,0.825123,0.39607,1.208788,0.82073,15.994918,5.083667,43.03,4.180833,0.889456,0.889456,4.007333,7.234422,0
3152.855489,6.487242,0.223233,1.001069,0.659393,0.65826,0.223593,0.081765,0.944685,0.766887,16.006383,3.692781,36.14,3.917102,0.668399,0.621389,4.110874,6.813592,0
881.231927,-0.406081,-0.404144,1.433736,0.8284,0.907219,0.99306,0.622474,0.939258,0.845156,14.009102,5.661594,12.01,3.883337,0.799373,0.799373,3.465736,5.625383,0
1905.085596,-0.136926,-0.036242,0.87548,0.791046,1.318239,0.940914,1.395028,0.960599,0.85373,31.972072,5.962547,163.03,4.704994,0.878198,0.878198,4.624973,7.539481,0
2156.130759,-0.141478,-0.032761,0.649013,0.610398,0.687436,0.731851,0.320512,0.87643,0.896906,34.968854,2.729996,20.03,4.718641,0.848575,0.875067,4.174387,6.931881,0
2546.487007,-1.981829,-0.188796,1.093278,0.629593,0.80448,0.814471,0.262545,0.982465,0.739427,34.968854,3.613094,169.09,5.134336,0.916335,0.89217,4.828314,8.59491,0
686.94244,0.716245,0.148439,0.909262,1.337757,0,1.131371,0,1.167366,0.332524,15.997786,4.491965,31.04,3.836592,0.920063,0.920063,3.526361,7.781032,0
1151.985219,-0.460393,-0.075105,1.082173,0.86973,1.004337,1.628478,0.624152,1.254045,0.750135,15.998709,3.896764,58.04,4.574401,0.918843,0.906829,4.317488,7.760526,0
804.794672,-0.330057,-0.067395,0.927762,0.933936,1.104677,1.462732,1.626125,0.912688,0.857233,15.995919,3.699479,8.03,3.732159,0.829219,0.836914,2.079442,5.958847,0
2096.866607,-1.090034,-0.057623,1.249096,1.183246,0.702089,0.70985,0.708737,1.340627,0.839023,16.004437,3.969332,26.13,3.811663,0.649782,0.675365,3.583519,7.862767,0
1376.76754,-0.115374,-0.079856,0.955196,0.950386,1.309297,1.129363,0.98179,1.053284,1.003203,31.972072,5.354621,12.03,4.136842,0.902263,0.902263,3.688879,7.503005,0
1467.304098,0.221626,0.039038,1.011508,1.048353,1.20333,0.395669,1.432783,0.947607,0.72167,15.995924,4.731518,19.04,4.675924,0.861721,0.861721,3.89182,6.143809,0
4156.900333,-1.586816,-0.04491,1.053528,1.053577,1.087215,1.276176,1.116096,1.108251,0.968239,16.008404,4.440088,663.15,6.082176,0.892521,0.895173,5.293305,7.273393,0
1757.184619,-1.57056,-0.147041,0.893665,1.172169,1.13418,0.777187,0.986393,1.015476,1.022749,16.00001,5.027526,139.08,4.563722,0.817145,0.817145,4.727388,7.732253,0
934.925982,-0.557618,-0.134587,1.123013,1.020871,0.828045,1.121785,0.488066,1.116111,0.981602,15.998262,3.931356,49.02,4.521641,0.955425,0.940567,4.158883,7.574419,0
882.39531,0.054911,0.011444,0.860117,1.187033,0.428755,1.907598,0.036831,0.968801,1.076445,15.99826,4.193306,9.02,3.07697,0.693075,0.654613,2.564949,5.542886,0
1530.217853,-0.760891,-0.075881,1.055851,0.970549,1.182599,1.827348,1.163788,1.104463,0.824573,15.996932,4.767827,232.05,4.868523,0.891764,0.891764,4.553877,7.366986,0
1167.099614,0.457157,0.053255,1.028088,0.852352,0.986736,1.058122,1.052844,0.912752,0.944543,15.997929,4.536039,16.06,4.548394,0.92694,0.92694,3.931826,7.536512,0
2018.177514,-0.532003,-0.067559,1.090033,0.950046,1.001488,0.970584,1.074332,1.093964,0.739928,31.97379,6.131,114.09,4.78891,0.957782,0.957782,4.672829,10.500352,0
1369.573545,-0.456656,-0.057306,0.984525,0.937396,1.102122,1.070186,1.341584,1.276768,1.131779,15.999293,4.399233,18.06,4.739098,0.884429,0.916667,3.988984,7.059074,0
2073.315657,-0.848661,-0.174899,1.153188,0.586833,0.472796,1.242485,0.27953,0.836907,0.801596,34.968853,5.876295,17.03,4.387465,0.83011,0.83011,3.7612,6.542025,0
1886.893334,-0.044154,-0.004626,1.241052,0.84786,0.960856,1.455068,1.077929,0.975065,1.016724,15.999296,5.063819,23.05,4.884155,0.855133,0.848697,3.850148,6.022691,0
1125.194029,-0.703764,-0.057793,0.795959,1.078712,0.902851,1.139183,0.830514,0.958396,0.800563,19.001257,3.596401,61.07,4.694019,0.966249,0.966249,4.369448,9.726262,0
2429.528718,-0.358398,-0.032786,1.045811,0.67104,1.037687,0.898903,1.12473,1.139182,0.797283,34.969381,4.995978,198.07,4.959963,0.888092,0.888092,4.553877,8.085812,0
2009.294111,0.909139,0.070155,0.96601,1.209341,0.907136,0.83419,1.019734,1.041373,1.061642,16.000009,4.332281,82.07,5.317546,0.919774,0.919774,4.26268,6.839997,0
2594.76069,0.692824,0.04583,1.108855,1.157245,1.106419,1.613213,1.237117,0.83228,1.142528,15.998951,4.552253,31.08,4.457887,0.800128,0.717919,4.077537,5.963787,0
3351.258135,-2.092744,-0.110573,0.928457,0.836163,1.169512,0.738493,1.060738,1.135927,0.993645,16.002014,3.98764,608.12,6.072127,0.914627,0.924241,5.501258,7.561055,0
4265.503568,-2.514017,-0.081509,1.089286,0.918409,0.993569,0.819984,0.920427,1.000752,0.917077,16.008414,3.697469,169.2,5.094426,0.772103,0.75124,4.828314,7.221544,0
430.923909,-0.04157,-0.014827,0.881927,1.397775,0,3.899021,0,0.756397,0.915201,15.99826,3.903894,9.03,3.70044,1,1,3.465736,9.386477,0
1800.206412,-0.389952,-0.037023,0.9867,1.054761,0.81309,1.138085,0.490716,1.090836,0.957723,15.998714,4.858112,250.05,5.37823,0.943476,0.943476,4.615121,6.81143,0
2304.505627,-2.737377,-0.285192,1.086936,0.787701,0.900671,0.996094,0.728331,0.93213,0.813572,31.973791,3.761726,70.1,5.003258,0.967762,0.967762,4.356709,9.861935,0
3049.544011,-0.314127,-0.021104,0.947854,0.963994,1.486683,1.51653,1.815999,0.99493,0.822918,31.972073,5.170019,174.1,5.436512,0.885228,0.893067,4.70048,7.209191,0
1061.866397,-0.126518,-0.021623,0.776377,1.420677,0.784369,0.79151,0.511768,1.173325,1.029858,15.995923,5.395047,49.04,4.215061,0.859009,0.859009,4.110874,7.270184,0
2034.740332,-1.687105,-0.175579,1.073615,0.63141,0.902113,1.097741,1.064398,1.10871,0.856696,31.972072,4.241326,129.05,5.070656,0.949179,0.940348,4.779123,8.478292,0
