@relation TableS1_Prestwick_STRINGWithNames_Unique_ATC_padel2d_pos_WithouNans50_WithoutNames

@attribute ATS1m numeric
@attribute AATS5m numeric
@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute MATS5c numeric
@attribute MATS3m numeric
@attribute MATS3e numeric
@attribute GATS1c numeric
@attribute GATS3m numeric
@attribute GATS5m numeric
@attribute GATS7m numeric
@attribute GATS5e numeric
@attribute GATS6e numeric
@attribute GATS7e numeric
@attribute GATS4p numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTc-1l numeric
@attribute BCUTp-1l numeric
@attribute EE_Dt numeric
@attribute VR2_Dt numeric
@attribute IC5 numeric
@attribute SIC4 numeric
@attribute SIC5 numeric
@attribute MIC0 numeric
@attribute RotBtFrac numeric
@attribute EE_D numeric
@attribute MWC10 numeric
@attribute AMW numeric
@attribute Class {0,1}

@data
4744.193974,50.410535,2096.866607,-1.090034,-0.296192,-0.348423,-0.057623,1.637904,1.249096,1.183246,0.702089,1.346584,0.70985,0.708737,1.340627,0.839023,16.004437,-0.350116,3.969332,160.508303,222226.125004,3.811663,0.649782,0.675365,17.52804,0.807692,160.508303,11.077965,7.862767,0
6235.437079,81.466568,4117.644361,0.005154,-0.006994,0.016749,0.000504,1.355396,1.086676,0.987652,1.000144,0.454633,0.607425,0.60197,1.156752,1.116441,34.970857,-0.251312,2.250734,203.542412,2889.840042,4.665803,0.839991,0.839991,27.113016,0.4,709.782713,11.552694,10.064116,0
3297.169763,38.463959,1467.304098,0.221626,-0.167349,-0.02395,0.039038,1.568525,1.011508,1.048353,1.20333,1.680058,0.395669,1.432783,0.947607,0.72167,15.995924,-0.343337,4.731518,117.450021,7.335522,4.675924,0.861721,0.861721,13.009179,0.631579,98.536016,10.814665,6.143809,0
10706.452275,62.880252,4156.900333,-1.586816,0.033749,-0.104473,-0.04491,1.511362,1.053528,1.053577,1.087215,1.297053,1.276176,1.116096,1.108251,0.968239,16.008404,-0.403282,4.440088,709.782713,11.994258,6.082176,0.892521,0.895173,13.756434,0.412698,450.844968,13.454103,7.273393,0
3978.960126,75.899958,2521.909831,1.222444,-0.034436,0.111472,0.108553,1.427653,0.565842,0.844375,1.259846,1.000025,0.910908,1.079471,0.910597,0.882886,34.969854,-0.394172,3.691871,111.777159,7.409997,4.75,0.9625,0.95,25.825669,0.6,91.389857,11.245111,10.062885,0
4982.883101,74.183947,1757.184619,-1.57056,-0.392535,-0.022855,-0.147041,1.507092,0.893665,1.172169,1.13418,1.641219,0.777187,0.986393,1.015476,1.022749,16.00001,-0.346233,5.027526,247.805535,9.965421,4.563722,0.817145,0.817145,15.814212,0.37931,122.138179,12.289674,7.732253,0
2697.594753,48.423791,934.925982,-0.557618,-0.001408,-0.216628,-0.134587,1.407307,1.123013,1.020871,0.828045,1.100648,1.121785,0.488066,1.116111,0.981602,15.998262,-0.350999,3.931356,101.70951,7.79175,4.521641,0.955425,0.940567,10.877862,0.235294,62.734674,10.991191,7.574419,0
1591.910137,27.237874,882.39531,0.054911,0.074611,0.066334,0.011444,1.65986,0.860117,1.187033,0.428755,1.477347,1.907598,0.036831,0.968801,1.076445,15.99826,-0.351067,4.193306,27.3408,500001.070992,3.07697,0.693075,0.654613,11.265899,0.888889,27.3408,9.664278,5.542886,0
4595.018368,42.531071,1530.217853,-0.760891,-0.097038,-0.097426,-0.075881,1.358774,1.055851,0.970549,1.182599,1.497247,1.827348,1.163788,1.104463,0.824573,15.996932,-0.308661,4.767827,274.732166,9.98487,4.868523,0.891764,0.891764,13.86268,0.107143,117.377592,12.250974,7.366986,0
4527.238378,149.243129,14608.418157,-1.216772,-0.173881,0.010454,-0.113798,1.491916,0.780223,0.93796,1.639411,1.010594,0.754161,1.255053,0.652786,0.974783,126.904473,-0.413837,4.323705,104.85409,9.637634,4.664498,0.970284,0.970284,39.545027,0.277778,61.502352,11.537842,12.641831,0
2763.32614,43.190163,1167.099614,0.457157,-0.0354,-0.155233,0.053255,1.501553,1.028088,0.852352,0.986736,0.832641,1.058122,1.052844,0.912752,0.944543,15.997929,-0.367729,4.536039,79.417277,5.416066,4.548394,0.92694,0.92694,16.703609,0.5625,56.986553,11.184519,7.536512,0
5388.988443,42.376219,6901.107571,-1.347292,-0.050585,-0.055777,-0.12128,1.267695,0.844097,0.336629,1.698095,0.5685,0.468362,1.192789,0.966765,0.748142,78.918337,-0.384865,4.004634,227.718469,9.613441,4.920832,0.876418,0.876418,22.639933,0.321429,162.053077,11.754263,8.552849,0
5589.618778,102.432368,2018.177514,-0.532003,0.134096,-0.029481,-0.067559,1.42333,1.090033,0.950046,1.001488,1.35995,0.970584,1.074332,1.093964,0.739928,31.97379,-0.285895,6.131,194.26181,6.496454,4.78891,0.957782,0.957782,25.338189,0.166667,92.703812,12.132604,10.500352,0
3184.058646,48.929776,1369.573545,-0.456656,0.20051,-0.023242,-0.057306,1.480602,0.984525,0.937396,1.102122,0.687146,1.070186,1.341584,1.276768,1.131779,15.999293,-0.410392,4.399233,105.224116,6.021999,4.739098,0.884429,0.916667,15.721381,0.611111,75.047393,11.103377,7.059074,0
3124.213462,35.401374,2073.315657,-0.848661,-0.041584,-0.228296,-0.174899,1.365449,1.153188,0.586833,0.472796,0.80068,1.242485,0.27953,0.836907,0.801596,34.968853,-0.41389,5.876295,88.299675,6.265726,4.387465,0.83011,0.83011,15.641061,0.647059,67.571912,11.102744,6.542025,0
4082.673371,38.012287,1886.893334,-0.044154,-0.001882,-0.161927,-0.004626,1.360417,1.241052,0.84786,0.960856,0.917539,1.455068,1.077929,0.975065,1.016724,15.999296,-0.412904,5.063819,169.063004,11.614296,4.884155,0.855133,0.848697,12.744261,0.73913,149.947065,10.848929,6.022691,0
3588.014865,86.920588,1125.194029,-0.703764,-0.01953,0.009709,-0.057793,1.729027,0.795959,1.078712,0.902851,1.028513,1.139183,0.830514,0.958396,0.800563,19.001257,-0.327686,3.596401,147.499499,13.489664,4.694019,0.966249,0.966249,21.168881,0.380952,85.157649,11.48893,9.726262,0
5342.841119,48.397098,2429.528718,-0.358398,0.0756,-0.150835,-0.032786,1.403223,1.045811,0.67104,1.037687,0.857751,0.898903,1.12473,1.139182,0.797283,34.969381,-0.336499,4.995978,280.285251,24.773276,4.959963,0.888092,0.888092,18.363361,0.233333,174.519731,11.761433,8.085812,0
4791.694712,49.942787,2009.294111,0.909139,-0.115955,0.013516,0.070155,1.598471,0.96601,1.209341,0.907136,1.376832,0.83419,1.019734,1.041373,1.061642,16.000009,-0.349698,4.332281,205.226846,10.337855,5.317546,0.919774,0.919774,14.333148,0.5,151.858472,11.646136,6.839997,0
3786.693918,62.743029,1384.394263,0.405627,0.148396,0.16611,0.041165,1.360541,0.724354,0.988963,0.841127,0.931717,1.05941,0.632248,1.084049,1.051927,15.99894,-0.42194,3.878477,131.95368,10.105083,4.465946,0.857277,0.857277,17.254987,0.5,101.165385,11.515472,8.245978,0
5434.091287,49.132751,2594.76069,0.692824,-0.053051,-0.088269,0.04583,1.701771,1.108855,1.157245,1.106419,1.515739,1.613213,1.237117,0.83228,1.142528,15.998951,-0.358701,4.552253,220.889351,36.871067,4.457887,0.800128,0.717919,13.573258,0.580645,709.782713,12.002211,5.963787,0
9602.55075,67.516941,3351.258135,-2.092744,0.019529,-0.064311,-0.110573,1.509839,0.928457,0.836163,1.169512,0.70127,0.738493,1.060738,1.135927,0.993645,16.002014,-0.331827,3.98764,709.782713,30.007483,6.072127,0.914627,0.924241,14.305909,0.344828,383.536228,13.143598,7.561055,0
10106.837953,47.417224,4265.503568,-2.514017,0.26499,-0.099513,-0.081509,1.561285,1.089286,0.918409,0.993569,0.675654,0.819984,0.920427,1.000752,0.917077,16.008414,-0.389817,3.697469,226.074867,837.815423,5.094426,0.772103,0.75124,16.095847,0.491228,709.782713,11.829129,7.221544,0
1490.553089,71.617519,430.923909,-0.04157,-0.03528,0.026216,-0.014827,1.383694,0.881927,1.397775,0,2.263411,3.899021,0,0.756397,0.915201,15.99826,-0.263378,3.903894,36.088724,3.988847,3.70044,1,1,17.336421,0.222222,20.071097,9.957265,9.386477,0
4960.209042,40.50126,1800.206412,-0.389952,-0.130049,-0.039636,-0.037023,1.382453,0.9867,1.054761,0.81309,1.205535,1.138085,0.490716,1.090836,0.957723,15.998714,-0.416714,4.858112,448.80885,12.515545,5.37823,0.943476,0.943476,13.172531,0.133333,120.443497,12.466115,6.81143,0
5655.897826,90.621722,2304.505627,-2.737377,0.278016,-0.094022,-0.285192,1.617864,1.086936,0.787701,0.900671,0.902981,0.996094,0.728331,0.93213,0.813572,31.973791,-0.331617,3.761726,162.774145,10.655768,5.003258,0.967762,0.967762,24.819544,0.375,127.244296,11.494609,9.861935,0
7229.61298,47.880976,3049.544011,-0.314127,-0.027476,0.031549,-0.021104,1.81103,0.947854,0.963994,1.486683,1.356613,1.51653,1.815999,0.99493,0.822918,31.972073,-0.274766,5.170019,338.454675,16.86453,5.436512,0.885228,0.893067,17.525149,0.388889,267.301705,12.074328,7.209191,0
2817.708785,41.973621,1061.866397,-0.126518,-0.125084,0.157681,-0.021623,1.521804,0.776377,1.420677,0.784369,1.701849,0.79151,0.511768,1.173325,1.029858,15.995923,-0.279962,5.395047,97.781893,16.648641,4.215061,0.859009,0.859009,14.675644,0.176471,49.61819,11.670655,7.270184,0
5134.978,63.175353,2034.740332,-1.687105,0.06499,-0.226055,-0.175579,1.28768,1.073615,0.63141,0.902113,0.659557,1.097741,1.064398,1.10871,0.856696,31.972072,-0.351146,4.241326,235.922352,6.772055,5.070656,0.949179,0.940348,17.542702,0.296296,126.455068,12.073803,8.478292,0
6076.579835,50.632773,2737.083385,-0.091336,-0.013736,0.042803,-0.005288,1.582229,0.925758,0.874614,0.875025,0.598265,0.638349,0.981037,1.085383,0.921652,31.972073,-0.419865,3.759366,391.73487,7.728321,5.079589,0.856233,0.874682,19.311672,0.333333,181.796283,12.18372,7.806694,0
2464.861387,46.460174,874.136574,-0.551445,0.112221,-0.118128,-0.115309,1.353566,1.041166,0.765036,1.163083,0.838553,1.473586,1.189942,1.103265,0.828823,15.995921,-0.280566,4.683892,80.308949,6.353288,4.213661,0.907362,0.907362,14.042771,0.133333,42.563289,11.291917,7.563159,0
3726.633938,74.317936,1151.47264,0.478233,-0.30977,0.267573,0.081924,1.373526,0.704498,1.054554,1.138828,1.085931,0.768465,0.933417,0.823003,1.153117,15.995926,-0.344765,4.990597,180.177766,9.009604,4.779094,0.947407,0.947407,16.583605,0.227273,82.772378,11.718418,8.215361,0
4084.21456,35.697028,2336.76884,-0.626839,-0.013271,-0.009128,-0.155087,1.430106,0.94743,0.688832,0.9656,0.576228,0.601227,0.984136,1.043758,0.888841,34.96938,-0.303494,5.541127,194.760494,6.392947,4.787782,0.857263,0.857263,14.420047,0.521739,114.17639,11.438083,6.649615,0
6225.823853,92.822573,2191.36857,-2.726746,0.20286,-0.157559,-0.129946,1.542533,1.121664,0.896638,0.906102,0.962555,0.971127,0.680872,1.210815,0.805878,31.972073,-0.401363,3.78255,227.046339,13.102926,5.019061,0.924957,0.924957,24.912756,0.433333,169.409697,12.080005,10.00142,0
5451.729064,55.144219,2354.855888,0.479046,-0.049356,0.066814,0.066441,1.318094,1.049206,0.903578,1.079658,1.065867,0.85402,0.49123,1.128062,0.781876,31.972072,-0.393502,3.781486,352.505551,6.788047,5.161978,0.898793,0.90554,16.572639,0.233333,152.168839,11.97267,7.368591,0
3932.773741,49.582415,1326.098333,-0.167225,-0.003739,-0.031999,-0.125003,1.12226,0.99514,0.92185,1.080154,0.589674,0.883001,1.139037,0.996734,0.970378,14.008065,-0.334954,5.990449,273.928866,7.836695,4.29243,0.773904,0.791047,8.335393,0.04,87.229662,11.974891,6.678312,0
4692.057049,45.18762,2198.889678,0.912242,-0.202127,0.044406,0.065594,1.839995,1.050444,1.0122,0.7669,1.270802,0.932074,1.31682,0.956314,0.710971,30.974763,-0.367563,3.015719,41.775251,5.232411,3.541744,0.781901,0.744864,24.566408,0.846154,41.775251,11.410372,9.222842,0
4167.930297,76.883007,3051.706887,-0.337044,0.146337,-0.153845,-0.041289,1.908302,1.145538,0.772322,1.476105,0.995896,0.391565,0.868813,1.145035,0.57395,34.970156,-0.302926,4.266744,72.720086,31.436627,4.375222,0.900626,0.900626,28.909731,0.5,45.865133,10.993748,8.966373,0
3337.174623,38.79087,1528.777509,0.043217,0.057687,-0.147034,0.005958,1.344929,1.182579,0.7977,0.969452,0.845175,1.641691,1.138719,0.967235,1.005337,15.998709,-0.412892,4.434018,118.967971,8.151569,4.726144,0.87401,0.865684,12.781149,0.684211,99.611733,10.719494,6.072351,0
5243.378028,37.564129,2085.388065,-0.36196,0.075503,-0.090242,-0.030109,1.361335,1.078666,1.089879,0.765364,0.786229,1.098042,0.670578,1.159045,1.20058,15.99794,-0.297123,4.524038,405.503461,9.585571,5.344271,0.901114,0.901114,10.943741,0.25,135.927472,12.952322,6.495575,0
5758.097075,98.767416,2356.06142,0.027103,0.123842,-0.313808,0.001485,1.531655,1.373945,0.959267,1.17199,0.70618,0.478657,0.471837,0.026354,0.018931,31.973073,-0.309626,-0.000003,212.667201,6.034532,4.7066,0.910381,0.910381,27.416389,0.24,709.782713,12.171517,10.361575,0
4650.639627,32.2441,2240.91315,-1.30362,-0.031866,-0.096768,-0.096898,1.393602,1.106453,0.971616,0.885523,0.867633,0.939008,0.872435,0.989036,1.004545,16.000007,-0.414797,4.046792,221.849058,34.716026,5.433681,0.889848,0.90225,11.357158,0.703704,180.485557,11.492243,5.881107,0
4842.939518,52.502802,2227.226397,1.129965,0.072298,0.044715,0.118886,1.154765,0.809967,0.827933,1.296487,1.316803,1.446103,1.081305,1.098625,0.939451,34.968854,-0.385011,5.420583,274.874645,9.355742,4.95852,0.862422,0.902886,15.019861,0.137931,136.01135,12.164057,8.135606,0
3042.254179,41.642692,959.710945,-0.11869,-0.072672,-0.052738,-0.05229,1.183745,0.991808,1.041752,0.926753,1.024024,0.64749,0.785467,1.057065,0.956792,14.050019,-0.423217,4.205404,138.993015,5.64295,4.573557,0.945655,0.932068,11.336007,0.052632,62.499489,11.536906,7.437032,0
5966.547072,66.628583,3032.780589,-1.443953,-0.089164,-0.052632,-0.166111,1.425642,1.183062,1.550252,0.804781,0.839777,1.016548,1.225654,1.533559,1.56641,31.973074,-0.395813,4.616845,193.173227,13.37708,5.209867,0.913941,0.913941,20.395511,0.518519,147.311367,11.501187,7.656628,0
3647.518622,29.078985,1572.703315,-0.150727,0.095743,-0.057141,-0.077212,1.51517,1.083975,0.936692,1.061311,0.856596,1.394199,1.222239,1.005779,0.972587,14.003084,-0.3133,6.907529,146.606611,8.365517,4.044818,0.723248,0.699631,8.24692,0.181818,82.918592,11.370889,5.041399,0
3456.065381,27.919628,1400.857333,0.11831,-0.012953,-0.054653,0.026706,1.30721,1.066052,1.028201,0.717266,1.176413,0.920237,0.606678,1.048489,0.98695,15.997946,-0.415814,5.477093,148.211243,18.591884,4.686704,0.85846,0.85846,10.550058,0.142857,81.625379,11.433525,5.890764,0
1624.686057,8.571528,650.615403,-1.461131,-0.046188,-0.437099,-0.284704,1.806978,1.327079,1.295293,0,1.648216,0,0,0.807692,0.021887,15.99692,-0.287212,3.89587,31.434523,5.611545,2.905639,0.72641,0.72641,17.562213,0.222222,18.119939,10.749721,8.065162,0
2071.957806,14.580496,883.924755,0.145849,0.015316,0.117432,0.105716,1.572691,0.767265,2.148548,0,0.953409,0,0,1.700593,1.928259,31.972071,-0.257741,6.657302,62.720492,8.169622,3.807355,1,1,22.81248,0,21.388398,10.844217,10.858262,0
3719.322479,48.094246,1233.612216,-0.40924,0.016347,-0.059565,-0.058284,1.485332,0.951601,1.002056,0.968792,1.125794,1.127253,0.366107,1.10749,0.908417,15.99871,-0.350723,4.249278,180.569964,6.879988,4.926734,0.963706,0.95296,13.453733,0.217391,95.111042,11.843717,7.808478,0
5711.917645,52.595292,2559.804761,-0.225979,0.013439,0.015492,-0.015132,1.672339,0.950738,0.851001,0.879239,0.534391,0.602047,1.061199,1.038819,0.889955,31.972072,-0.303725,3.754863,357.369042,8.247393,4.902175,0.866711,0.859964,18.198714,0.290323,153.890237,12.151389,7.830083,0
2484.635942,44.975147,1077.510413,1.177102,-0.156085,0.01594,0.168705,1.326176,0.982853,1.117884,0.932442,1.013091,0.561776,0.882108,0.915399,1.065886,15.999288,-0.411429,4.029493,74.605674,5.18594,4.351823,0.890385,0.905243,13.284799,0.571429,48.994443,10.576407,7.074615,0
3150.653454,37.254926,1379.601278,-0.382366,0.038023,-0.069437,-0.071963,1.81802,1.074251,0.94772,1.160737,1.273446,1.016747,1.239537,1.087261,0.802973,15.995924,-0.339293,4.679852,102.265431,8.459363,4.427567,0.841343,0.831948,13.32175,0.611111,75.200549,11.076264,6.254203,0
3683.749929,40.147419,1650.930849,-0.303373,-0.137233,0.087324,-0.040074,1.556011,0.934584,0.972912,1.271811,1.295104,1.349361,1.61664,1.184733,0.939327,15.99693,-0.344676,4.93032,141.210076,7.549835,4.655341,0.838107,0.838107,13.593632,0.666667,104.938138,11.156808,6.259454,0
3673.602733,42.298991,1656.983553,-0.347683,0.120308,-0.138972,-0.037962,1.46664,1.149846,0.740746,1.083183,0.640826,1.510982,1.411403,0.942028,1.076735,15.999295,-0.412884,4.130141,139.642363,8.057471,4.865635,0.880887,0.880887,13.423299,0.666667,120.389209,10.844061,6.416921,0
3238.759375,40.680806,1408.835444,0.175993,0.024253,-0.01908,0.022326,1.383246,0.97909,1.029499,1.081036,1.179633,1.184273,1.118665,0.940105,0.918843,16.001385,-0.363244,3.859065,125.978886,18.91129,4.7213,0.873866,0.893272,14.495243,0.578947,103.831546,10.515777,6.77301,0
4770.197121,34.436421,1931.832588,0.714302,0.001831,-0.074804,0.045539,1.203793,1.015863,1.010141,0.882798,0.998662,1.146665,0.752919,1.234096,0.986749,15.998941,-0.388414,4.534895,360.572765,11.036727,5.282484,0.917913,0.917913,11.938067,0.206897,113.862563,12.813142,6.670253,0
4970.892846,43.760745,1922.623358,0.355162,-0.07132,-0.042566,0.073396,1.355358,1.057193,1.181036,1.057504,2.214213,1.138181,0.923451,1.120859,0.802532,15.994922,-0.297757,5.92908,236.385059,9.435882,5.140703,0.868114,0.873876,11.480909,0.4,153.836767,12.109435,6.394012,0
3525.588734,58.195263,1439.982096,-1.758453,-0.116147,-0.181132,-0.30565,1.676089,1.256015,0.833096,0.873482,1.583011,0.760221,1.365438,1.317035,0.602281,31.972072,-0.337092,4.749909,64.646066,4.813167,4.053509,0.902263,0.884088,23.159648,0.357143,45.485528,10.997104,8.918384,0
6424.596042,53.586863,2434.541195,3.39234,-0.021535,-0.043419,0.249635,1.295021,1.076847,1.092216,1.017392,1.597602,1.394294,1.411177,0.988547,0.875561,16.000816,-0.407011,4.959728,354.053023,10.302126,5.11151,0.809476,0.836783,11.714947,0.394737,234.089008,11.989911,6.93095,0
3478.01939,40.535254,1266.572876,-0.013279,0.007107,0.065806,-0.010179,1.285971,0.90714,1.034244,1.026063,0.740301,0.773304,1.267635,1.049728,1.074095,14.003084,-0.319033,5.096545,234.661268,16.950582,4.430723,0.827005,0.827005,8.498661,0.227273,79.071386,11.681207,6.418717,0
3086.579218,33.098403,1290.764596,0.451427,-0.029852,-0.121423,0.070484,1.341759,1.111706,0.933471,0.83291,0.79568,1.106831,0.941997,1.068648,1.037358,15.995923,-0.393295,4.160894,110.731052,7.645279,4.452697,0.854734,0.854734,13.671508,0.333333,71.185462,11.038801,6.382499,0
4423.139143,68.040641,1659.378773,-0.853525,-0.140736,-0.139725,-0.172786,1.363228,1.023875,0.783409,1.067186,0.977942,1.041263,1.019498,1.028018,0.794199,31.972072,-0.348318,5.313649,169.447377,7.971565,4.756219,0.942872,0.942872,20.042968,0.227273,83.52227,11.762181,8.699177,0
2745.558708,48.367598,1191.816343,-0.529837,0.1118,-0.012828,-0.065972,1.674415,0.939343,1.126819,0.740575,1.010566,1.770386,0.5293,0.740705,1.388205,15.996926,-0.306481,4.412869,79.164904,5.002289,4.01532,0.803064,0.803064,15.480454,0.375,52.295365,11.518003,7.003628,0
4761.579221,85.184327,1720.256957,-1.056581,-0.147583,-0.176464,-0.161054,1.68434,1.357768,1.066861,0.90725,1.162466,0.888192,0.947868,1.088298,1.064499,31.972072,-0.306092,4.158293,192.224077,7.904537,4.879143,0.951233,0.951233,20.620349,0.25,107.662297,11.713913,9.001936,0
5136.286915,43.157527,1861.483267,-1.146432,-0.054672,-0.039896,-0.098564,1.495739,0.996884,1.023222,0.934967,0.894552,0.657415,0.876528,1.029905,1.012609,19.000136,-0.303162,4.004568,301.098571,14.300361,5.123517,0.892046,0.898793,15.118473,0.225806,180.909682,12.011486,7.330486,0
3700.212978,62.682115,1895.842899,-0.983333,-0.136759,-0.203026,-0.138521,1.404241,1.067658,0.787018,0.78217,1.330465,0.944375,0.695514,1.147244,0.870062,34.96938,-0.331327,4.033499,130.682648,8.120484,4.631293,0.910335,0.910335,19.052182,0.380952,85.307463,11.683082,8.560771,0
3739.20931,47.38549,1407.141606,-1.343533,0.027522,-0.105151,-0.182492,1.501906,1.051268,0.976783,0.897836,0.672038,0.458973,0.661435,1.053648,0.965797,15.998711,-0.351592,3.78487,155.103586,14.49125,4.907072,0.938122,0.92842,15.420129,0.409091,103.649159,11.361021,7.388072,0
1676.126399,9.047441,1355.321597,0.182333,-0.116203,-0.427801,0.03901,1.734387,1.730497,0.924515,0,2.164036,0,0,0.864541,0.294986,31.972677,-0.330385,4.370058,19.72565,6.2585,2.265957,0.724293,0.524293,21.726544,0.875,19.72565,10.173247,7.452552,0
5400.758829,28.062935,2271.530501,-0.397141,-0.039454,-0.059735,-0.041683,1.341417,1.075454,0.949782,0.964524,0.623938,0.688756,0.60958,1.142396,1.009201,15.996935,-0.392426,5.248521,325.153364,27.719531,5.622001,0.917236,0.917236,9.941559,0.30303,183.796243,12.328994,5.889968,0
4149.68039,34.807579,1565.410235,-0.099878,-0.105868,-0.251756,-0.073102,1.250398,1.254077,1.121325,1.046347,1.293532,0.985487,0.981031,0.920503,1.112081,14.003086,-0.297066,6.750537,230.929596,9.184974,4.808914,0.84777,0.84777,8.264413,0.346154,128.622193,11.73486,6.219889,0
7219.424208,48.592005,3135.143499,3.918725,-0.015304,0.03621,0.12327,1.52356,0.967231,1.089714,1.060149,1.184626,0.962868,0.985581,1.011691,0.88434,16.005425,-0.41162,4.437702,439.672924,24.771716,6.044955,0.943888,0.961745,16.53992,0.425,249.034187,12.552067,6.913849,0
5436.65904,32.953595,2364.993959,0.474972,-0.144634,-0.321965,0.072275,1.376171,1.413271,1.230444,0.925951,1.271924,0.80239,1.746471,0.825495,1.20611,15.99593,-0.377146,6.63157,284.946512,10.083337,5.04137,0.809362,0.809362,10.216285,0.625,233.602269,11.850547,5.684496,0
3660.036183,31.040341,1328.637892,-0.267875,0.006608,-0.100863,-0.042506,1.177563,1.045745,0.933176,0.900372,0.637244,0.808027,1.177119,1.158075,0.98495,16.006028,-0.383031,5.048192,268.674853,24.710634,4.953056,0.930688,0.930688,10.181173,0.086957,74.844803,12.273287,6.703658,0
5119.060542,44.344305,2376.052595,-0.471351,-0.01916,-0.048234,-0.064477,1.52048,0.951824,0.866651,1.168931,0.935256,1.018038,0.98311,1.042428,0.956208,34.969381,-0.300414,5.178007,276.402567,11.72573,5.043296,0.895553,0.903013,17.560265,0.206897,158.709968,11.879574,7.732319,0
4248.651281,82.535218,1669.972952,-0.852724,-0.205826,-0.203854,-0.172352,1.786962,1.430265,1.055484,0.922579,0.99323,0.808181,1.180693,1.131268,1.116629,31.972072,-0.305929,4.154075,185.643753,8.188339,4.829966,0.949386,0.949386,19.741961,0.26087,102.607042,11.567537,8.79626,0
3493.945976,40.875957,1990.259402,-0.561633,-0.096596,-0.084844,-0.07986,1.404146,0.99189,0.621533,0.904708,0.976879,0.656596,1.278609,1.111626,0.643752,34.96938,-0.378094,5.069929,125.324306,8.186443,4.329283,0.844033,0.844033,19.08156,0.315789,82.953718,10.910989,7.659939,0
3010.857425,61.65762,1870.926444,-0.391488,0.120439,-0.120796,-0.057144,1.558795,1.092134,0.798405,0.60751,0.853691,0.762518,0.632079,0.76097,1.282709,34.96938,-0.329391,4.720731,80.963392,6.608841,4.042433,0.815961,0.815961,17.674728,0.5625,60.739832,11.021625,7.808741,0
3274.811412,56.067059,1122.24197,0.411252,-0.071339,0.035619,0.153349,1.621122,0.912312,1.284942,1.129701,1.253999,1.308441,0.70228,0.676589,1.299318,14.009818,-0.312306,6.072387,183.924045,8.076732,4.454822,0.875647,0.875647,11.92734,0.25,63.281664,11.88626,7.062868,0
4719.749073,72.494372,11340.112932,-0.367293,0.175287,-0.011856,-0.064906,1.513891,0.764473,0.89186,0.920265,0.574961,0.830843,1.020941,0.707019,0.919704,78.919338,-0.418092,4.834755,125.12431,11.793679,4.503258,0.871049,0.871049,30.695103,0.368421,75.562838,11.218836,10.44385,0
6276.614642,48.675511,3018.432303,-0.504805,0.071384,-0.04458,-0.055843,1.467727,0.947993,0.787998,1.083184,0.962729,0.869114,1.026559,0.998011,0.971319,34.968854,-0.384601,6.115786,302.282495,9.267121,4.977025,0.797621,0.817586,14.415068,0.324324,210.737804,12.410086,7.018101,0
7271.627554,59.136692,3688.532882,-1.97962,0.029304,-0.122575,-0.140972,1.412952,1.016616,0.807158,1.143157,0.896536,0.794454,1.152423,1.133791,0.927727,34.970158,-0.343609,4.480077,386.727556,11.611545,5.488205,0.914701,0.914701,19.824602,0.275,270.537824,12.368128,8.283574,0
3722.067118,43.501205,1596.150081,-0.066937,0.102676,-0.180637,-0.00808,1.360965,1.207637,0.96944,0.905673,1.04676,1.501285,1.453637,0.838943,1.077817,15.99871,-0.413168,4.947083,182.930672,5.87875,4.582601,0.829646,0.829646,12.640619,0.454545,101.194133,11.491324,6.330075,0
4136.636444,41.647046,1614.262708,-0.193917,0.173308,0.013658,-0.035418,1.480985,1.014864,0.945351,1.153211,0.93982,0.939077,1.340535,1.074453,0.82899,15.994921,-0.379647,4.84102,213.914264,8.410359,5.053509,0.904842,0.904842,12.891676,0.291667,98.731666,11.802778,6.296055,0
4208.966686,40.056365,1441.954933,-0.102908,0.094778,0.017882,-0.019839,1.399545,0.956528,1.131801,1.019184,1.374929,1.54266,0.992549,1.072308,1.04314,15.99492,-0.294144,5.664259,334.094225,19.952545,5.033184,0.921925,0.921925,11.604767,0.076923,78.30474,12.678115,6.685755,0
3962.623351,79.039725,2164.379223,-0.305633,0.006151,-0.032687,-0.154752,1.169244,0.852385,0.967389,1.585117,0.462049,0.778364,2.391556,0.853845,0.966245,31.974266,-0.348692,4.815622,80.109221,16.804925,4.152391,0.951534,0.931148,22.513803,0.2,47.181675,11.010547,10.907897,0
4401.756999,52.239784,1999.777069,-0.162753,-0.081199,0.047271,-0.018021,1.707116,1.225737,1.45203,0.636456,1.415801,0.855423,0.084397,1.130352,1.275973,31.972072,-0.346716,4.211768,99.950863,6.048611,4.155565,0.801878,0.791849,18.674534,0.526316,79.969095,11.42583,7.502723,0
5852.123979,39.864548,2325.179473,0.406447,-0.022324,-0.000906,0.022187,1.320672,0.968723,1.134329,0.958196,1.197592,1.093637,0.931612,1.200554,1.052999,15.999952,-0.392738,4.690453,524.477217,21.558219,5.587527,0.927796,0.927796,11.930385,0.257143,155.589724,13.105317,6.619008,0
6003.04185,52.168424,2625.419277,1.005722,-0.011215,0.060871,0.041946,1.584586,0.828197,1.14334,0.895258,1.252671,1.049607,0.800704,1.044064,0.75799,19.000421,-0.412408,3.758246,160.126898,310.891313,5.472353,0.932226,0.919075,19.530065,0.617647,709.782713,11.926696,7.922386,0
