@relation TableS1_Prestwick_STRINGWithNames_Unique_ATC_padel2d_pos_WithoutNans50-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute ATSC2i numeric
@attribute MATS3m numeric
@attribute MATS3e numeric
@attribute GATS3m numeric
@attribute GATS7m numeric
@attribute GATS5e numeric
@attribute GATS7e numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTp-1l numeric
@attribute EE_Dt numeric
@attribute IC5 numeric
@attribute SIC4 numeric
@attribute SIC5 numeric
@attribute MIC0 numeric
@attribute MPC9 numeric
@attribute TSRW numeric
@attribute AMW numeric
@attribute WPATH numeric
@attribute Class {0,1}

@data
0.024008,0.231413,0.47695,0.596205,0.548676,0.509131,0.242126,0.23975,0.247859,0.349788,0.185692,0.544663,0.278506,0.627447,0.847967,0.858686,0.144728,0.026217,0.438726,0.117218,0,0
0.004246,0.240739,0.655079,0.5167,0.574657,0.463659,0.187857,0.405805,0.334863,0.406123,0.01765,0.609524,0.105201,0.433135,0.847964,0.847964,0.186092,0.006554,0.41844,0.207806,0,0
0.011991,0.237437,0.55499,0.506181,0.534899,0.616992,0.279274,0.334069,0.085265,0.32488,0.017642,0.765691,0.203832,0.480216,0.663867,0.663867,0.041627,0.029963,0.43254,0.093715,0,0
0.035682,0.231123,0.492249,0.528437,0.529252,0.46861,0.274948,0.346725,0.282771,0.388425,0.18572,0.810117,0.142684,0.466979,0.750713,0.794534,0.225005,0.012172,0.421433,0.353077,0,0
0.034506,0.369982,0.587318,0.668164,0.790463,0.448295,0.246382,0.336856,0.243742,0.331204,0.159149,0.573465,0.809503,0.754878,0.890391,0.916946,0.16298,0.157772,0.625926,0.168496,0,0
0.018346,0.245399,0.56065,0.748006,0.595819,0.42049,0.356577,0.37079,0.335513,0.44704,0.1857,0.704011,0.129321,0.503223,0.943306,0.943306,0.293141,0.012172,0.416515,0.339067,0,0
0.008262,0.224282,0.533178,0.531185,0.526477,0.522739,0.287547,0.256413,0.327764,0.380555,0.017675,0.562031,0.271604,0.5676,0.937743,0.91931,0.105331,0.05103,0.470267,0.176309,0,0
0.021922,0.264466,0.544977,0.553333,0.655237,0.542416,0.25021,0.288421,0.242978,0.379556,0.044243,0.507138,0.593342,0.689101,0.888407,0.888407,0.107769,0.151217,0.683879,0.131928,0,0
0.00384,0.216176,0.634979,0.18927,0.111206,0.76477,0,0.400678,0,0.423168,0.000063,0.704083,0.012106,0.189607,0.530681,0.383216,0.088252,0,0.126268,0.097093,0,0
0.014171,0.347927,0.474939,0.760867,0.812665,0.169132,0.325186,0.158102,0.360298,0.003535,0.229921,0.000131,0.051677,0.429653,0.885846,0.885846,0.290705,0,0.344287,0.348196,0.001923,0
0.030763,0.280076,0.543206,0.724167,0.719304,0.40645,0.352149,0.224886,0.365821,0.397802,0.1857,0.699338,0.214751,0.602012,0.872968,0.872968,0.241649,0.021536,0.478771,0.190339,0,0
0.018681,0.290177,0.669709,0.667557,0.728021,0.447123,0.23085,0.360304,0.227243,0.420735,0.017694,0.598783,0.52844,0.655451,0.754317,0.868203,0.105111,0.104401,0.551899,0.146035,0,0
0.015235,0.249683,0.492951,0.503838,0.633149,0.598869,0.249203,0.266907,0.206126,0.343689,0.01765,0.628946,0.265786,0.612803,0.82284,0.82284,0.056386,0.031835,0.467404,0.092991,0,0
0.06753,0.11451,0.339255,0.584416,0.490749,0.479789,0.20037,0.179184,0.169113,0.366611,0.159158,0.484812,0.301354,0.639085,0.633212,0.595794,0.145223,0.02809,0.577052,0.099632,0.174972,0
0.005403,0.238451,0.541349,0.35343,0.527222,0.616237,0.360117,0.288478,0.280813,0.519304,0.017642,0.59304,0.068435,0.387998,0.723477,0.723477,0.15694,0.001873,0.297097,0.173461,0,0
1,0.189131,0.645653,0.631957,0.584184,0.430485,0.423517,0.198009,0.251939,0.492916,1,0.55041,1,0.587992,0.579188,0.587459,0.693833,0.121723,0.693952,0.523602,0,0
0.010543,0.263014,0.625357,0.475116,0.750622,0.622764,0.247205,0.661601,0.13063,0.305942,0.017642,0.735194,0.156351,0.449319,0.643179,0.643179,0.046836,0.014981,0.377116,0.093122,0,0
0.012349,0.242506,0.541565,0.520036,0.604118,0.582032,0.233085,0.186145,0.346115,0.359047,0.017671,0.659861,0.366359,0.627786,0.897143,0.897143,0.033617,0.087079,0.5586,0.083029,0,0
0.022086,0.221644,0.649581,0.454027,0.517419,0.601257,0.244468,0.360744,0.269636,0.288438,0.017642,0.699201,0.636402,0.720986,0.88775,0.88775,0.086806,0.07397,0.570093,0.138816,0,0
0.020656,0.323033,0.565364,0.633564,0.737864,0.500701,0.23477,0.313304,0.254442,0.409538,0.044243,0.605186,0.54322,0.683926,0.892377,0.892377,0.100625,0.150281,0.689622,0.119326,0,0
0.013346,0.263384,0.377,0.760491,0.68222,0.450475,0.321448,0.410141,0.333686,0.340393,0.017659,0.63513,0.251159,0.565651,0.793674,0.798921,0.103016,0.050562,0.512743,0.144728,0,0
0.008694,0.248054,0.607324,0.45944,0.595652,0.601532,0.23425,0.366327,0.19564,0.360258,0.000009,0.83031,0.212872,0.573351,0.883094,0.883094,0.03242,0.034176,0.459641,0.105457,0,0
0.014784,0.214285,0.495271,0.556424,0.505642,0.595378,0.275245,0.187072,0.369811,0.370747,0.017659,0.665457,0.218035,0.554983,0.742809,0.753812,0.077517,0.015918,0.357518,0.078979,0,0
0.01564,0.199568,0.557193,0.628429,0.510908,0.439428,0.256531,0.407245,0.26828,0.426762,0.017686,0.509961,0.27208,0.555694,0.768577,0.768577,0.137719,0.04073,0.523591,0.168861,0,0
0.035243,0.225592,0.659888,0.696478,0.578112,0.548711,0.384329,0.230738,0.365197,0.505063,0.159167,0.589749,0.246629,0.593787,0.843398,0.843398,0.296726,0.042603,0.533001,0.214675,0,0
0.002993,0.266535,0.54859,0.704906,0.875739,0.422605,0.151201,0.49241,0.112308,0.417989,0.000975,0.670636,0.104827,0.481399,0.931759,0.96588,0.094241,0.008427,0.342855,0.177991,0,0
0.005689,0.262029,0.708383,0.647329,0.705008,0.396459,0.093362,0.382207,0.181958,0.487302,0.01765,0.650733,0.117118,0.441872,0.808837,0.808837,0.172587,0.007959,0.448856,0.182323,0,0
0.025698,0.283443,0.554464,0.482857,0.732811,0.557248,0.186895,0.230884,0.124434,0.320073,0.185696,0.465499,0.301679,0.569734,0.761208,0.751259,0.160425,0.044007,0.481024,0.149824,0,0
0.004625,0.233749,0.586014,0.622916,0.511161,0.414448,0.290893,0.228122,0.285259,0.529141,0.017642,0.73925,0.188791,0.520995,0.939604,0.939604,0.155906,0.031367,0.45811,0.23646,0,0
0.004144,0.216784,0.595372,0.358992,0.45933,0.627978,0,0.388767,0,0.614803,0.017659,0.552029,0.033002,0.285611,0.593206,0.593206,0.154204,0,0.359841,0.153212,0,0
0.01766,0.17596,0.460345,0.502003,0.221652,0.576876,0.169568,0.238892,0.091637,0.596454,0.159158,0.598817,0.069833,0.432573,0.808518,0.808518,0.366936,0,0.373982,0.298194,0,0
0.008573,0.241418,0.512497,0.590205,0.594707,0.500613,0.27562,0.360483,0.242945,0.358734,0.017675,0.562492,0.164955,0.551982,0.904727,0.880322,0.062446,0.016854,0.417859,0.162115,0,0
0.010484,0.245706,0.522077,0.615386,0.611121,0.538331,0.325599,0.388994,0.520815,0.296622,0.01765,0.620683,0.118012,0.476913,0.72833,0.713029,0.099533,0.006554,0.32349,0.093302,0,0
0.00606,0.244454,0.481234,0.530247,0.587173,0.574206,0.301866,0.418832,0.070306,0.328606,0.017642,0.644821,0.070513,0.448089,0.788721,0.788721,0.119853,0.002809,0.257686,0.119743,0,0
0.011264,0.250229,0.664228,0.58713,0.63376,0.540714,0.268138,0.307317,0.223005,0.402378,0.017642,0.752326,0.337024,0.566394,0.820877,0.815962,0.04299,0.047753,0.456127,0.107104,0,0
0.014605,0.226456,0.503038,0.362859,0.53153,0.631932,0.21588,0.106931,0.275797,0.437176,0.185696,0.557132,0.074885,0.38765,0.726784,0.691792,0.200928,0.001873,0.35139,0.207131,0,0
0.014335,0.225403,0.507246,0.571304,0.52719,0.594587,0.304607,0.459604,0.517872,0.377531,0.159149,0.747209,0.157272,0.540379,0.903981,0.884778,0.228313,0.014045,0.432405,0.225073,0,0
0.016254,0.21172,0.538159,0.475105,0.496302,0.540889,0.311537,0.349454,0.249881,0.29829,0.159149,0.647211,0.232669,0.573351,0.883094,0.883094,0.158223,0.044007,0.501587,0.215611,0,0
0.056109,0.160023,0.54905,0.450174,0.255536,0.599102,0.293644,0.367216,0.417392,0.202696,0.539551,0.413549,0.075907,0.473506,0.914958,0.886611,0.44887,0,0.347165,0.350355,0,0
0.018012,0.29569,0.680934,0.625602,0.738626,0.453492,0.262498,0.293199,0.247116,0.401626,0.017687,0.645633,0.76029,0.647571,0.856387,0.856387,0.126472,0.197097,0.644867,0.167313,0,0
0.020602,0.256645,0.569085,0.560773,0.655115,0.558459,0.385515,0.466091,0.785566,0.213403,0.159149,0.718017,0.236295,0.541131,0.780348,0.767707,0.195569,0.026217,0.49172,0.152443,0,0
0.018127,0.384735,0.536026,0.85817,0.974754,0.383262,0.229327,0.42259,0.19863,0.373511,0.017687,0.517552,0.240807,0.56924,0.695048,0.738919,0.067657,0.013109,0.448029,0.087066,0,0
0.017673,0.212554,0.600141,0.481687,0.533018,0.623004,0.27584,0.344761,0.275856,0.416768,0.017659,0.642214,0.477939,0.663677,0.862417,0.862417,0.040091,0.127341,0.62944,0.075369,0,0
0.005531,0.230891,0.509248,0.401752,0.597368,0.464836,0.659286,0.154996,0.429227,0.003742,0.079594,0.000131,0.11619,0.436086,0.85376,0.85376,0.17606,0.009831,0.38122,0.252493,0.002083,0
0.00563,0.236827,0.468876,0.464702,0.50646,0.600046,0.23914,0.549989,0.111605,0.31514,0.017642,0.666522,0.096813,0.474377,0.836986,0.836986,0.099998,0.007491,0.391796,0.137804,0,0
0.032743,0.532015,0.531997,0.53642,0.914352,0.543715,0.169253,0.09307,0.02304,0.294466,0.017743,0.484198,0.136029,0.429313,0.511005,0.441681,0.127265,0.009363,0.52986,0.115821,0.070502,0
0.029628,0.286908,0.644903,0.452124,0.709401,0.737598,0.314971,0.386941,0.367868,0.333953,0.159149,0.608661,0.407603,0.556781,0.675778,0.675778,0.168092,0.061798,0.607147,0.124077,0,0
0.005588,0.233053,0.543734,0.221366,0.136192,0.804626,0.233266,0.247355,0.175401,0.324519,0.000053,0.742279,0.057715,0.423544,0.704145,0.704145,0.017468,0.000936,0.28461,0.053752,0,0
0.017827,0.244726,0.650722,0.601544,0.592515,0.467981,0.338948,0.260877,0.393092,0.327812,0.159149,0.781729,0.349681,0.563941,0.820385,0.820385,0.119847,0.071629,0.512637,0.153739,0,0
0.020828,0.244529,0.554919,0.598428,0.596833,0.331414,0.176755,0.253609,0.090314,0.34439,0.185692,0.357992,0.162771,0.566273,0.776701,0.815768,0.126857,0.015918,0.383334,0.122,0.003044,0
0.025494,0.164713,0.43229,0.441859,0.403296,0.599319,0.206849,0.130125,0.07398,0.283922,0.185692,0.473752,0.368447,0.637303,0.876623,0.840988,0.193763,0.064139,0.523912,0.208872,0.032046,0
0.003266,0.281728,0.507058,0.636133,0.821582,0.488352,0,0.485641,0,0.127681,0.017667,0.588959,0.070768,0.415557,0.882121,0.882121,0.167996,0.001404,0.31778,0.166357,0,0
0.019434,0.228182,0.578633,0.55571,0.54754,0.553054,0.265257,0.355589,0.228743,0.411405,0.01765,0.762728,0.454063,0.650618,0.816248,0.816248,0.060337,0.06367,0.599459,0.119012,0,0
0.008825,0.230697,0.548186,0.39292,0.544312,0.592623,0.258237,0.379914,0.175874,0.288034,0.017675,0.510937,0.156853,0.541626,0.880322,0.862605,0.103774,0.01779,0.433931,0.165286,0,0
0.004674,0.23635,0.479479,0.575875,0.553875,0.499508,0.284036,0.323211,0.45821,0.329157,0.01765,0.485076,0.018153,0.397712,0.748158,0.759505,0.113813,0,0,0.071171,0,0
0.009348,0.266446,0.472377,0.623152,0.760188,0.55361,0.310209,0.368258,0.366966,0.363945,0.017642,0.672899,0.107024,0.556692,0.855285,0.855285,0.07607,0.006086,0.323051,0.079354,0,0
0.02012,0.20339,0.480822,0.242708,0.565995,0.693282,0.180522,0.403809,0.199708,0.322165,0.017726,0.520449,0.21098,0.411297,0.483551,0.521277,0.16979,0.014981,0.383175,0.170627,0,0
0.011512,0.245661,0.47781,0.596038,0.538419,0.516052,0.336649,0.281572,0.276649,0.385206,0.159149,0.70204,0.061058,0.46686,0.855872,0.855872,0.163138,0.000936,0.266694,0.151834,0,0
0.012594,0.260276,0.580756,0.589438,0.685888,0.55001,0.309402,0.50381,0.40373,0.277104,0.01765,0.62036,0.149128,0.558974,0.796087,0.796087,0.087467,0.011236,0.33155,0.080833,0,0
0.044745,0.181845,0.613232,0.503392,0.581764,0.575349,0.279546,0.388956,0.314494,0.37178,0.017761,0.582158,1,0.79926,0.841506,0.845417,0.101081,0.284644,0.781554,0.139839,0,0
0.016059,0.18255,0.547481,0.590608,0.455087,0.478947,0.291622,0.492163,0.277946,0.392711,0.017687,0.659162,0.33638,0.539802,0.730353,0.730353,0.138568,0.06133,0.555327,0.163809,0,0
0.00623,0.226481,0.499819,0.383543,0.470534,0.61725,0.212908,0.330058,0.137527,0.376911,0.017671,0.515471,0.126517,0.532611,0.934267,0.912357,0.04864,0.013109,0.355476,0.155564,0,0
0.005602,0.253046,0.48607,0.685915,0.651662,0.458716,0.110242,0.443022,0.010378,0.413329,0.017671,0.549809,0.019688,0.28576,0.547393,0.490675,0.055709,0,0.134653,0.049443,0,0
0.013346,0.217665,0.467828,0.510922,0.543349,0.57675,0.304072,0.448989,0.327933,0.316616,0.017659,0.62512,0.37506,0.591883,0.84039,0.84039,0.103016,0.082865,0.574109,0.144728,0,0
0.009005,0.270491,0.52641,0.44915,0.703522,0.560008,0.253711,0.249689,0.296671,0.362682,0.017668,0.594736,0.094494,0.537182,0.892262,0.892262,0.154771,0.004213,0.399887,0.153584,0,0
0.077549,0.192233,0.491647,0.555428,0.487039,0.449056,0.436617,0.17048,0.336105,0.287268,0.574947,0.525077,0.307526,0.600821,0.81776,0.81776,0.262916,0.031835,0.505188,0.206675,0,0
0.019179,0.227592,0.607189,0.583528,0.553671,0.597362,0.257504,0.407817,0.302726,0.284114,0.159165,0.803811,0.259466,0.578279,0.937743,0.937743,0.312071,0.035581,0.538708,0.308407,0,0
0.011426,0.230859,0.564751,0.590195,0.566389,0.533738,0.283379,0.206059,0.378032,0.434576,0.01768,0.576803,0.131565,0.569768,0.829573,0.877113,0.136877,0.007959,0.370424,0.128644,0,0
0.019838,0.213858,0.633196,0.371075,0.420533,0.635447,0.121566,0.240105,0.078766,0.307793,0.185692,0.770423,0.107254,0.509684,0.749472,0.749472,0.135414,0.005618,0.384541,0.101635,0,0
0.01761,0.24875,0.479068,0.441997,0.63173,0.688431,0.247057,0.275148,0.303739,0.390397,0.01768,0.66392,0.223268,0.594554,0.786372,0.776881,0.082641,0.015918,0.35237,0.074506,0,0
0.008504,0.220142,0.754453,0.625406,0.565784,0.420027,0.232143,0.308427,0.234023,0.307397,0.044268,0.471564,0.192293,0.562065,0.950229,0.950229,0.236117,0.02294,0.450054,0.26797,0,0
0.024096,0.235121,0.590119,0.45385,0.596802,0.570695,0.266812,0.257219,0.316927,0.306137,0.185696,0.655027,0.383037,0.607507,0.834975,0.834975,0.185007,0.044476,0.504948,0.182278,0,0
0.019073,0.290094,0.440158,0.629474,0.724483,0.522573,0.233244,0.41288,0.287341,0.407645,0.017687,0.568026,0.275217,0.668608,0.881695,0.881695,0.111587,0.025749,0.473738,0.1172,0,0
0.026071,0.280712,0.385911,0.520707,0.694312,0.608713,0.284484,0.454535,0.348595,0.438703,0.017677,0.596861,0.297716,0.521717,0.705259,0.584029,0.097744,0.034644,0.522853,0.071429,0.02083,0
0.035115,0.159903,0.637432,0.546309,0.500319,0.499927,0.300707,0.210294,0.298895,0.381536,0.017704,0.522849,1,0.797543,0.874105,0.888282,0.111091,0.280899,0.718518,0.154866,0,0
0.046043,0.141632,0.503919,0.508692,0.536369,0.596912,0.255468,0.202613,0.259358,0.352135,0.017761,0.484812,0.305165,0.630483,0.663932,0.633166,0.143699,0.027154,0.563116,0.137131,0.153822,0
0.000205,0.248862,0.52204,0.643045,0.619077,0.471868,0,0.678744,0,0.351415,0.017671,0.511872,0.032254,0.392292,1,1,0.166299,0,0.18919,0.250221,0,0
0.016573,0.233752,0.532172,0.572676,0.591546,0.53505,0.209063,0.361512,0.138274,0.367742,0.017675,0.636955,0.625117,0.678977,0.916647,0.916647,0.090443,0.148876,0.590335,0.115708,0,0
0.022602,0.131945,0.465981,0.51456,0.283733,0.595495,0.231582,0.270783,0.205229,0.312392,0.159165,0.493236,0.214235,0.614905,0.95246,0.95246,0.302623,0.020599,0.449438,0.275058,0,0
0.031508,0.237041,0.626819,0.648744,0.611291,0.511624,0.382258,0.406816,0.511713,0.315981,0.159149,0.677841,0.466596,0.688936,0.830751,0.842311,0.169737,0.037921,0.562227,0.136486,0,0
0.007747,0.245177,0.603778,0.783528,0.610648,0.408219,0.201678,0.510345,0.144206,0.395441,0.01765,0.707339,0.120875,0.480226,0.792088,0.792088,0.117826,0.007491,0.461609,0.139672,0,0
0.019377,0.177495,0.539387,0.37347,0.41969,0.587462,0.231953,0.197786,0.299927,0.328951,0.159149,0.556104,0.31931,0.626422,0.925057,0.912034,0.170057,0.057116,0.524075,0.20278,0,0
0.005503,0.226748,0.567961,0.4888,0.494445,0.567894,0.299054,0.251462,0.335302,0.318248,0.01765,0.614117,0.095775,0.479986,0.863391,0.863391,0.106297,0.008427,0.389005,0.154976,0,0
0.008819,0.271405,0.519936,0.900958,0.739081,0.364873,0.292817,0.325645,0.263019,0.442769,0.01765,0.654322,0.239235,0.576602,0.922444,0.922444,0.152585,0.036985,0.466185,0.189045,0,0
0.022987,0.223479,0.479627,0.605277,0.445107,0.511369,0.248277,0.172797,0.27731,0.341293,0.185696,0.726488,0.260182,0.578087,0.789513,0.789513,0.11317,0.025749,0.434459,0.107255,0,0
0.021249,0.132406,0.746129,0.446664,0.47629,0.616437,0.232978,0.288648,0.191856,0.309438,0.159149,0.495965,0.30656,0.617605,0.889338,0.889338,0.304321,0.029963,0.559743,0.282344,0,0
0.023204,0.271441,0.611118,0.686428,0.719877,0.572743,0.277603,0.319628,0.138419,0.300221,0.159149,0.495826,0.486779,0.642026,0.850755,0.860705,0.152385,0.083333,0.509343,0.144812,0,0
0.010906,0.243412,0.633478,0.580837,0.482421,0.540139,0.277731,0.176829,0.320958,0.372602,0.000044,0.785387,0.373906,0.493446,0.666588,0.691867,0.002323,0.068352,0.500255,0.108754,0,0
0.021339,0.290228,0.507461,0.662483,0.718826,0.573489,0.197187,0.381084,0.371054,0.272996,0.150316,0.395445,0.040422,0.365176,0.67838,0.623764,0.298011,0,0.436998,0.241673,0,0
0.031534,0.236047,0.567644,0.450633,0.586255,0.630834,0.379539,0.298646,0.244815,0.220383,0.185703,0.559436,0.084874,0.507592,0.853458,0.853458,0.377136,0.002809,0.352921,0.228276,0,0
0.013329,0.252539,0.51431,0.457911,0.644857,0.65317,0.249267,0.253448,0.320869,0.386025,0.017675,0.581363,0.151308,0.567555,0.814209,0.801931,0.083313,0.011236,0.320843,0.0771,0,0
0.008003,0.255239,0.564113,0.680375,0.653814,0.486808,0.290823,0.295796,0.286962,0.374758,0.017741,0.555206,0.17792,0.554729,0.937196,0.937196,0.175158,0.030431,0.453863,0.185164,0,0
0.019982,0.234966,0.628213,0.518599,0.600122,0.590508,0.196792,0.235772,0.188956,0.460994,0.017668,0.593163,0.56291,0.673174,0.854178,0.854178,0.04984,0.162453,0.670618,0.099208,0,0
0.023218,0.25184,0.607326,0.279697,0.639309,0.76857,0.301344,0.211767,0.132954,0.007269,0.159158,0.000131,0.285905,0.564215,0.867843,0.867843,0.349931,0.044944,0.549011,0.301157,0.003685,0
0.021842,0.194127,0.462624,0.511625,0.517281,0.607264,0.227687,0.260183,0.245835,0.385721,0.017687,0.530603,0.299094,0.688452,0.837564,0.855853,0.057372,0.021536,0.4509,0.06711,0,0
0.021678,0.299671,0.479766,0.662813,0.784926,0.428474,0.333355,0.394878,0.304691,0.360726,0.185692,0.710686,0.375264,0.607261,0.797121,0.856791,0.124097,0.070693,0.554345,0.184879,0,0
0.006526,0.245517,0.533384,0.558675,0.57261,0.53813,0.238288,0.307081,0.221329,0.367385,0.000416,0.551395,0.180074,0.541482,0.91986,0.899824,0.056986,0.026685,0.43579,0.148387,0,0
0.031307,0.18804,0.566294,0.558789,0.431433,0.653462,0.206927,0.251829,0.345365,0.601463,0.159158,0.605328,0.257902,0.650209,0.873093,0.873093,0.222028,0.022472,0.454763,0.159859,0,0
0.0118,0.255796,0.477205,0.556629,0.670592,0.582901,0.184425,0.352779,0.17095,0.378965,0.017668,0.718094,0.193315,0.560816,0.791278,0.791278,0.042668,0.029026,0.433353,0.067615,0,0
0.002831,0.187295,0.5418,0.147949,0.284338,0.740308,0,0.494261,0,0.008404,0.017659,0.51082,0.025568,0.256484,0.59655,0.59655,0.170412,0,0.312663,0.181199,0,0
0.0098,0.232916,0.53358,0.55138,0.565175,0.513884,0.249097,0.337599,0.103162,0.34881,0.017675,0.557146,0.239798,0.60183,0.946479,0.930632,0.095566,0.042603,0.491038,0.167791,0,0
0.007934,0.301715,0.520084,0.632064,0.846719,0.53273,0.239751,0.303802,0.248561,0.409274,0.01768,0.528336,0.087583,0.503594,0.838356,0.860267,0.092489,0.003745,0.287634,0.129456,0,0
0.00633,0.199607,0.596554,0.381668,0.293962,0.654998,0.223984,0.309733,0.167626,0.269952,0.017642,0.714197,0.058664,0.34845,0.618942,0.618942,0.140094,0.001873,0.252,0.117434,0,0
0.011546,0.234081,0.67924,0.540831,0.548209,0.587845,0.298451,0.381877,0.349277,0.308322,0.01765,0.613588,0.127315,0.516537,0.766036,0.752182,0.093162,0.009363,0.375028,0.0866,0,0
0.014789,0.237507,0.510418,0.708345,0.587762,0.503622,0.32701,0.388371,0.455538,0.360679,0.017659,0.64642,0.183258,0.555457,0.761264,0.761264,0.098115,0.01264,0.384395,0.086874,0,0
0.014861,0.235586,0.503596,0.466526,0.590382,0.633431,0.27851,0.192169,0.397706,0.41344,0.01768,0.541529,0.181006,0.59139,0.82435,0.82435,0.095012,0.014981,0.347238,0.0951,0,0
0.011895,0.258297,0.436141,0.594642,0.665159,0.530461,0.277958,0.353744,0.315218,0.352813,0.017699,0.505995,0.161379,0.566727,0.813996,0.842614,0.11454,0.007491,0.29536,0.113701,0,0
0.018147,0.281644,0.585083,0.535096,0.693951,0.552636,0.226986,0.299475,0.212158,0.378888,0.017677,0.594586,0.498368,0.662617,0.87895,0.87895,0.067954,0.133427,0.64906,0.108333,0,0
0.018037,0.266068,0.538023,0.569545,0.728503,0.577559,0.271907,0.66399,0.26021,0.308153,0.017642,0.777342,0.319975,0.638391,0.805514,0.814011,0.059626,0.043071,0.534256,0.093903,0,0
0.012267,0.174401,0.516476,0.421474,0.258358,0.697455,0.224591,0.474708,0.384754,0.231261,0.159149,0.622771,0.073276,0.452621,0.855872,0.82907,0.272384,0.001873,0.358552,0.225769,0,0
0.013683,0.257606,0.508405,0.510237,0.659209,0.586585,0.248167,0.308197,0.352711,0.327476,0.159149,0.611005,0.119843,0.523731,0.927602,0.927602,0.338907,0.014045,0.41146,0.256237,0,0
0.024156,0.39779,0.498361,0.568634,0.9471,0.589411,0.261593,0.479083,0.397642,0.336194,0.017694,0.650275,0.489002,0.633402,0.719044,0.759312,0.06389,0.066011,0.534226,0.121951,0,0
0.009939,0.215685,0.521388,0.539714,0.396747,0.521558,0,0.540828,0,0.227456,0.159155,0.850549,0.048303,0.413896,0.890375,0.853833,0.291981,0,0.324656,0.232866,0,0
0.010484,0.270243,0.508837,0.485279,0.724892,0.610432,0.214159,0.238606,0.265436,0.39832,0.01765,0.54556,0.139476,0.520831,0.785783,0.785783,0.099533,0.015918,0.364958,0.093302,0,0
0.01489,0.213647,0.546722,0.465722,0.423154,0.557467,0.274397,0.293262,0.287275,0.304953,0.159149,0.696669,0.223821,0.572694,0.915756,0.915756,0.215606,0.040262,0.473842,0.214318,0,0
0.009301,0.227686,0.571904,0.601323,0.55564,0.506492,0.190418,0.303045,0.149146,0.533037,0.017659,0.57859,0.094132,0.446096,0.709588,0.709588,0.132488,0.002809,0.434594,0.125748,0,0
0.015618,0.204841,0.630204,0.426462,0.437706,0.758815,0.233274,0.348596,0.267091,0.408742,0.159149,0.545219,0.256539,0.593698,0.928086,0.928086,0.226124,0.042135,0.471132,0.230134,0,0
0.017306,0.200944,0.469213,0.572398,0.515215,0.541191,0.2404,0.268255,0.246988,0.388817,0.044258,0.525068,0.412935,0.635454,0.840806,0.850755,0.125893,0.049157,0.53308,0.142822,0,0
0.013145,0.198334,0.501995,0.461854,0.533337,0.546538,0.25685,0.300331,0.298611,0.36944,0.044261,0.538297,0.24511,0.624758,0.937367,0.937367,0.210426,0.036517,0.532905,0.227508,0,0
0.017717,0.208017,0.55103,0.398078,0.465654,0.58387,0.201113,0.398975,0.195982,0.334083,0.185696,0.528861,0.168136,0.551347,0.867776,0.867776,0.197556,0.019663,0.458702,0.207088,0,0
0.011875,0.192396,0.480887,0.502667,0.411115,0.573986,0.230853,0.201528,0.186379,0.370843,0.017675,0.496269,0.203216,0.59847,0.908752,0.894445,0.131389,0.027154,0.421647,0.14583,0,0
0.004249,0.250459,0.832927,0.138631,0.635484,0.743827,0,0.068681,0,1,0.000052,1,0.073804,0.005259,0,0,0.085061,0,0.40403,0.092568,0,0
0.011255,0.258572,0.553509,0.157885,0.685853,0.983581,0,0.648944,0,0.113267,0.159155,0.572978,0.008749,0.147181,0.593429,0.298499,0.246276,0,0.240219,0.149198,0,0
0.022208,0.233441,0.504352,0.551199,0.585766,0.588571,0.248,0.187104,0.171768,0.387509,0.017659,0.688131,0.447489,0.72063,0.877952,0.877952,0.031583,0.06367,0.596431,0.067573,0,0
0.010936,0.239047,0.54494,0.507249,0.584746,0.570655,0.231505,0.191095,0.331689,0.378197,0.01774,0.661871,0.366359,0.606327,0.897789,0.897789,0.035948,0.087079,0.5586,0.110078,0,0
0.023457,0.230222,0.530784,0.563488,0.557494,0.514018,0.300557,0.280461,0.277021,0.367161,0.185696,0.678888,0.377459,0.621747,0.845977,0.856978,0.170377,0.041199,0.515586,0.163812,0,0
0.015017,0.213682,0.63826,0.397194,0.423692,0.802532,0.237215,0.297846,0.332696,0.428758,0.159149,0.544666,0.247086,0.585295,0.925362,0.925362,0.210122,0.03839,0.446756,0.21939,0,0
0.018845,0.226307,0.542737,0.524367,0.538414,0.538179,0.23262,0.292943,0.360287,0.247185,0.185696,0.664721,0.160439,0.499743,0.770003,0.770003,0.198091,0.011236,0.359868,0.160031,0,0
0.017419,0.233686,0.509688,0.485949,0.566589,0.598629,0.156204,0.256002,0.178108,0.492529,0.185696,0.618946,0.096715,0.450729,0.728607,0.728607,0.172462,0.004682,0.370164,0.167804,0,0
0.008469,0.2685,0.556307,0.653093,0.827672,0.490191,0.290471,0.376045,0.197889,0.498907,0.00006,0.796128,0.244616,0.521194,0.816623,0.816623,0.067759,0.041667,0.480306,0.128842,0,0
0.130613,0.234735,0.485112,0.602362,0.556962,0.40104,0.23662,0.172417,0.287681,0.353144,0.574956,0.633893,0.160151,0.52947,0.809842,0.809842,0.409661,0.017322,0.406565,0.305455,0,0
0.031136,0.228771,0.655461,0.567393,0.568203,0.511708,0.27851,0.2887,0.289264,0.372963,0.185692,0.801817,0.414635,0.610423,0.701562,0.731003,0.113079,0.066479,0.604109,0.126504,0,0
